index	dataset	column	nb_rows	value	type	nb_levels	is_row	description	controlled_term	units	term_url	isPartOf	Decision	DropReason	Notes	Annotator
5917	ds004078	hand	12	n/a	object	1	TRUE	Handedness of the participant	n/a	n/a	n/a		drop	model		
5918	ds004078	hand	12	A	n/a	0	FALSE	ambidextrous	n/a	n/a	n/a		drop	model		
5919	ds004078	hand	12	L	n/a	0	FALSE	left	n/a	n/a	n/a		drop	model		
5920	ds004078	hand	12	R	n/a	0	FALSE	right	n/a	n/a	n/a		drop	model		
5921	ds004085	participant_id	8	n/a	object	8	TRUE	Unique participant identifier	nb:ParticipantID	n/a	n/a		keep			
5922	ds004085	age	8	n/a	int64	7	TRUE	Age of the participant at time of testing	nb:Age	n/a	n/a		keep			
5923	ds004085	sex	8	n/a	object	2	TRUE	Biological sex of the participant	nb:Sex	n/a	n/a		keep			
5924	ds004085	sex	8	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
5925	ds004085	sex	8	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
5926	ds004085	hand	8	n/a	object	2	TRUE	Handedness of the participant	n/a	n/a	n/a		drop	model		
5927	ds004085	hand	8	A	n/a	0	FALSE	ambidextrous	n/a	n/a	n/a		drop	model		
5928	ds004085	hand	8	L	n/a	0	FALSE	left	n/a	n/a	n/a		drop	model		
5929	ds004085	hand	8	R	n/a	0	FALSE	right	n/a	n/a	n/a		drop	model		
5930	ds004091	participant_id	8	n/a	object	8	TRUE	anonymized, BIDS compatible identification	nb:ParticipantID	n/a	n/a		keep			
5931	ds004091	sex	8	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
5932	ds004091	sex	8	F	n/a	0	FALSE	Female	snomed:248152002	n/a	n/a		keep			
5933	ds004091	sex	8	M	n/a	0	FALSE	Male	snomed:248153007	n/a	n/a		keep			
5934	ds004091	age	8	n/a	int64	6	TRUE	Age of the subject at time of scan with 2 digits	nb:Age	n/a	n/a		keep			
5935	ds004092	participant_id	27	n/a	object	27	TRUE	Participant identifier	nb:ParticipantID	n/a	n/a		keep			
5936	ds004094	participant_id	37	n/a	object	37	TRUE	Participant identifier	nb:ParticipantID	n/a	n/a		keep			
5937	ds004094	age	37	n/a	int64	13	TRUE	Age in years	nb:Age	n/a	n/a		keep			
5938	ds004094	sex	37	n/a	object	2	TRUE	Sex self-rated by participant, M for male/F for female	nb:Sex	n/a	n/a		keep			
5939	ds004094	sex	37	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
5940	ds004094	sex	37	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
5941	ds004094	group	37	n/a	object	1	TRUE	There was only one participant group (control)	n/a	n/a	n/a		drop	model		
5942	ds004094	group	37	control	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5943	ds004101	participant_id	9	n/a	object	9	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
5944	ds004101	gender	9	n/a	object	1	TRUE	n/a	nb:Sex	n/a	n/a		keep			
5945	ds004101	gender	9	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
5946	ds004101	age	9	n/a	int64	6	TRUE	n/a	nb:Age	n/a	n/a		keep			
5947	ds004107	participant_id	9	n/a	object	9	TRUE	Unique participant identifier	nb:ParticipantID	n/a	n/a		keep			
5948	ds004107	age	9	n/a	float64	3	TRUE	Age of the participant at time of testing	nb:Age	n/a	n/a		keep			
5949	ds004107	sex	9	n/a	float64	1	TRUE	Biological sex of the participant	nb:Sex	n/a	n/a		keep			
5950	ds004107	sex	9	F	n/a	0	FALSE	female	snomed:248152002	n/a	n/a		keep			
5951	ds004107	sex	9	M	n/a	0	FALSE	male	snomed:248153007	n/a	n/a		keep			
5952	ds004107	sex	9	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep			
5953	ds004107	hand	9	n/a	float64	1	TRUE	Handedness of the participant	n/a	n/a	n/a		drop	model		
5954	ds004107	hand	9	A	n/a	0	FALSE	ambidextrous	n/a	n/a	n/a		drop	model		
5955	ds004107	hand	9	L	n/a	0	FALSE	left	n/a	n/a	n/a		drop	model		
5956	ds004107	hand	9	R	n/a	0	FALSE	right	n/a	n/a	n/a		drop	model		
5957	ds004107	hand	9	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5958	ds004109	participant_id	31	n/a	object	31	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
5959	ds004109	sex	31	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
5960	ds004109	sex	31	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
5961	ds004109	sex	31	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
5962	ds004109	age	31	n/a	int64	10	TRUE	n/a	nb:Age	n/a	n/a		keep			
5963	ds004109	exclusion	31	n/a	object	3	TRUE	n/a	n/a	n/a	n/a		drop	model		
5964	ds004109	exclusion	31	exclude due to poor performance (almost 0)	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5965	ds004109	exclusion	31	exclude due to reporting falling asleep	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5966	ds004109	exclusion	31	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5967	ds004114	participant_id	751	n/a	object	646	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
5968	ds004114	session_id	751	n/a	object	2	TRUE	Scanning session (2nd session acquired within 6 months of first)	n/a	n/a	n/a		drop	model		
5969	ds004114	session_id	751	ses-1	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5970	ds004114	session_id	751	ses-2	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5971	ds004114	dataset_id	751	n/a	int64	65	TRUE	Dataset identifier	n/a	n/a	n/a		drop	model		
5972	ds004114	rat_strain	751	n/a	object	5	TRUE	Rat strain	n/a	n/a	n/a		drop	model		
5973	ds004114	rat_strain	751	Fischer 344	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5974	ds004114	rat_strain	751	Lister Hooded	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5975	ds004114	rat_strain	751	Long Evans	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5976	ds004114	rat_strain	751	Sprague Dawley	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5977	ds004114	rat_strain	751	Wistar	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5978	ds004114	rat_sex	751	n/a	object	2	TRUE	Rat sex	nb:Sex	n/a	n/a		keep			
5979	ds004114	rat_sex	751	Female	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
5980	ds004114	rat_sex	751	Male	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
5981	ds004114	rat_age	751	n/a	nb:range	11	TRUE	Rat age in months reported in 2 months bins	n/a	n/a	n/a		drop	model		
5982	ds004114	rat_weight	751	n/a	nb:range	14	TRUE	Rat weight in grams reported in 50 grams bins	n/a	n/a	n/a		drop	model		
5983	ds004114	anesthesia_induction	751	n/a	object	6	TRUE	Anesthesia used for induction. Multiple agents are reported using / divider	n/a	n/a	n/a		drop	model		
5984	ds004114	anesthesia_induction	751	awake	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5985	ds004114	anesthesia_induction	751	isofluorane	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5986	ds004114	anesthesia_induction	751	isoflurane	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5987	ds004114	anesthesia_induction	751	isoflurane / medetomidine	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5988	ds004114	anesthesia_induction	751	ketamine / xylazine	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5989	ds004114	anesthesia_induction	751	urethane	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5990	ds004114	anesthesia_induction_dose	751	n/a	object	18	TRUE	Anesthesia dose for induction. For isoflurane, reported in percentage, for injectables, reported in mg/kg, for dexmedetomidine, normalized to medetomidine	n/a	n/a	n/a		drop	model		
5991	ds004114	anesthesia_maintenance	751	n/a	object	6	TRUE	Anesthesia used for maintenance. Multiple agents are reported using / divider	n/a	n/a	n/a		drop	model		
5992	ds004114	anesthesia_maintenance	751	alpha-chloralose	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5993	ds004114	anesthesia_maintenance	751	awake	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5994	ds004114	anesthesia_maintenance	751	isoflurane	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5995	ds004114	anesthesia_maintenance	751	isoflurane / medetomidine	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5996	ds004114	anesthesia_maintenance	751	medetomidine	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5997	ds004114	anesthesia_maintenance	751	urethane	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
5998	ds004114	anesthesia_maintenance_dose	751	n/a	object	44	TRUE	Anesthesia dose for maintenance. For isoflurane, reported in percentage, for injectables, reported in mg/kg/h, for dexmedetomidine, normalized to medetomidine	n/a	n/a	n/a		drop	model		
5999	ds004114	anesthesia_route	751	n/a	object	5	TRUE	Reported route for injectable anesthetic	n/a	n/a	n/a		drop	model		
6000	ds004114	anesthesia_route	751	i.p	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6001	ds004114	anesthesia_route	751	i.v	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6002	ds004114	anesthesia_route	751	i.v.	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6003	ds004114	anesthesia_route	751	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6004	ds004114	anesthesia_route	751	s.c	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6005	ds004114	anesthesia_post_induction_time	751	n/a	float64	29	TRUE	Reported time between anesthesia induction and functional imaging in minutes	n/a	n/a	n/a		drop	model		
6006	ds004114	anesthesia_breathing_assistance	751	n/a	object	3	TRUE	Rat breathing assistance. Either free-breathing or mechanically ventilated	n/a	n/a	n/a		drop	model		
6007	ds004114	anesthesia_breathing_assistance	751	free-breathing	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6008	ds004114	anesthesia_breathing_assistance	751	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6009	ds004114	anesthesia_breathing_assistance	751	ventilated	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6010	ds004114	anesthesia_breathing_rate	751	n/a	float64	14	TRUE	Reported rat breathing rate in breath per minute, bined to the next tenth	n/a	n/a	n/a		drop	model		
6011	ds004114	anesthesia_heart_rate	751	n/a	float64	47	TRUE	Reported rat heart rate in beat per minute, bined to the next tenth	n/a	n/a	n/a		drop	model		
6012	ds004114	MRI_vendor	751	n/a	object	3	TRUE	Vendor of the magnet	n/a	n/a	n/a		drop	model		
6013	ds004114	MRI_vendor	751	Bruker	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6014	ds004114	MRI_vendor	751	Magnex Scientific	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6015	ds004114	MRI_vendor	751	Varian/Agilent	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6016	ds004114	MRI_field_strength	751	n/a	float64	6	TRUE	Magnet field strength in Tesla	n/a	n/a	n/a		drop	model		
6017	ds004114	anat_sequence	751	n/a	object	12	TRUE	Anatomical sequence	n/a	n/a	n/a		drop	model		
6018	ds004114	anat_contrast	751	n/a	object	11	TRUE	Contrast of the anatomical sequence	n/a	n/a	n/a		drop	model		
6019	ds004114	anat_TR	751	n/a	float64	34	TRUE	Repetition time in seconds of the anatomical sequence	n/a	n/a	n/a		drop	model		
6020	ds004114	anat_TE	751	n/a	float64	35	TRUE	Echo time in seconds of the anatomical sequence	n/a	n/a	n/a		drop	model		
6021	ds004114	func_sequence	751	n/a	object	2	TRUE	Functional sequence. Either gradient echo (GE-) or spin echo (SE-)	n/a	n/a	n/a		drop	model		
6022	ds004114	func_sequence	751	GE-EPI	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6023	ds004114	func_sequence	751	SE-EPI	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6024	ds004114	func_TR	751	n/a	float64	17	TRUE	Repetition time in seconds of the functional sequence	n/a	n/a	n/a		drop	model		
6025	ds004114	func_TE	751	n/a	float64	20	TRUE	Echo time in seconds of the functional sequence	n/a	n/a	n/a		drop	model		
6026	ds004114	func_FA	751	n/a	float64	16	TRUE	Flip angle in degrees of the functional sequence	n/a	n/a	n/a		drop	model		
6027	ds004116	participant_id	209	n/a	object	209	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
6028	ds004116	session_id	209	n/a	object	1	TRUE	Scanning session	n/a	n/a	n/a		drop	model		
6029	ds004116	session_id	209	ses-1	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6030	ds004116	dataset_id	209	n/a	int64	21	TRUE	Dataset identifier	n/a	n/a	n/a		drop	model		
6031	ds004116	rat_strain	209	n/a	object	3	TRUE	Rat strain	n/a	n/a	n/a		drop	model		
6032	ds004116	rat_strain	209	Fischer 344	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6033	ds004116	rat_strain	209	Long Evans	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6034	ds004116	rat_strain	209	Wistar	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6035	ds004116	rat_sex	209	n/a	object	2	TRUE	Rat sex	nb:Sex	n/a	n/a		keep			
6036	ds004116	rat_sex	209	Female	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
6037	ds004116	rat_sex	209	Male	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
6038	ds004116	rat_weight	209	n/a	float64	142	TRUE	Rat weight in grams	n/a	n/a	n/a		drop	model		
6039	ds004116	rat_age	209	n/a	float64	10	TRUE	Rat age in months	nb:Age	n/a	n/a		keep			
6040	ds004116	MRI_vendor	209	n/a	object	4	TRUE	Vendor of the magnet	n/a	n/a	n/a		drop	model		
6041	ds004116	MRI_vendor	209	Agilent/Bruker	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6042	ds004116	MRI_vendor	209	Bruker	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6043	ds004116	MRI_vendor	209	Clinscan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6044	ds004116	MRI_vendor	209	Varian	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6045	ds004116	MRI_field_strength	209	n/a	float64	5	TRUE	Magnet field strength in Tesla	n/a	n/a	n/a		drop	model		
6046	ds004116	anat_sequence	209	n/a	object	3	TRUE	Anatomical sequence	n/a	n/a	n/a		drop	model		
6047	ds004116	anat_sequence	209	RARE	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6048	ds004116	anat_sequence	209	TSE	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6049	ds004116	anat_sequence	209	turboRARE	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6050	ds004116	anat_contrast	209	n/a	object	1	TRUE	Contrast of the anatomical sequence	n/a	n/a	n/a		drop	model		
6051	ds004116	anat_contrast	209	T2w	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6052	ds004116	anesthesia_temperature	209	n/a	object	126	TRUE	Reported rat temperature at onset/middle/end of scan	n/a	n/a	n/a		drop	model		
6053	ds004116	anesthesia_breathing_rate	209	n/a	object	148	TRUE	Reported rat breathing rate in breath at onset/middle/end of scan	n/a	n/a	n/a		drop	model		
6054	ds004116	anesthesia_heart_rate	209	n/a	object	66	TRUE	Reported rat heart rate at onset/middle/end of scan	n/a	n/a	n/a		drop	model		
6055	ds004128	participant_id	32	n/a	object	32	TRUE	n/a	nb:ParticipantID	n/a	n/a		keep			
6056	ds004128	age	32	n/a	int64	17	TRUE	n/a	nb:Age	n/a	n/a		keep			
6057	ds004128	sex	32	n/a	object	2	TRUE	n/a	nb:Sex	n/a	n/a		keep			
6058	ds004128	sex	32	F	n/a	0	FALSE	n/a	snomed:248152002	n/a	n/a		keep			
6059	ds004128	sex	32	M	n/a	0	FALSE	n/a	snomed:248153007	n/a	n/a		keep			
6060	ds004129	participant_id	1090	n/a	object	1090	TRUE	OpenNeuro ID of the subject.	nb:ParticipantID	n/a	n/a		keep			
6061	ds004129	age	1090	n/a	nb:bounded	67	TRUE	Participant's age in years. n/a means there was no response from participant though a response was possible. Question may have been skipped over by participant.	nb:Age	n/a	n/a		keep			
6062	ds004129	sex	1090	n/a	object	3	TRUE	Biological sex assigned at birth.	nb:Sex	n/a	n/a		keep			
6063	ds004129	sex	1090	female	n/a	0	FALSE	Female	snomed:248152002	n/a	n/a		keep			
6064	ds004129	sex	1090	male	n/a	0	FALSE	Male	snomed:248153007	n/a	n/a		keep			
6065	ds004129	sex	1090	n/a	n/a	0	FALSE	No response, meaning there was no response from participant though a response was possible. Question may have been skipped over by participant.	nb:MissingValue	n/a	n/a		keep			
6066	ds004129	sex	1090	nan	n/a	0	FALSE	n/a	nb:MissingValue	n/a	n/a		keep			
6067	ds004129	handedness	1090	n/a	object	4	TRUE	Handedness is decided based on Laterality Quotient ranges from the Edinburgh Handedness Inventory.  See Levels below for exact ranges.	n/a	n/a	n/a		drop	model		
6068	ds004129	handedness	1090	ambidextrous	n/a	0	FALSE	Ambidexterity (Laterality Quotient between -40 and 40)	n/a	n/a	n/a		drop	model		
6069	ds004129	handedness	1090	left	n/a	0	FALSE	Left-handedness (Laterality Quotient between -100 and -40)	n/a	n/a	n/a		drop	model		
6070	ds004129	handedness	1090	n/a	n/a	0	FALSE	No data available for a response.  The question was not presented or asked to the participant.	n/a	n/a	n/a		drop	model		
6071	ds004129	handedness	1090	right	n/a	0	FALSE	Right-handedness (Laterality Quotient between 40 and 100)	n/a	n/a	n/a		drop	model		
6072	ds004129	handedness	1090	nan	n/a	0	FALSE	n/a	n/a	n/a	n/a		drop	model		
6073	ds004129	eligibility	1090	n/a	int64	2	TRUE	Eligibility for the study.	n/a	n/a	n/a		drop	model		
6074	ds004129	eligibility	1090	0	n/a	0	FALSE	Ineligible	n/a	n/a	n/a		drop	model		
6075	ds004129	eligibility	1090	1	n/a	0	FALSE	Eligible	n/a	n/a	n/a		drop	model		
6076	ds004129	MRI	1090	n/a	int64	2	TRUE	Presence of Magnetic Resonance Imaging (MRI) data in data set.	n/a	n/a	n/a		drop	model		
6077	ds004129	MRI	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6078	ds004129	MRI	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6079	ds004129	MEG	1090	n/a	int64	2	TRUE	Presence of Magnetoencephalography (MEG) data in data set.	n/a	n/a	n/a		drop	model		
6080	ds004129	MEG	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6081	ds004129	MEG	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6082	ds004129	ace	1090	n/a	int64	2	TRUE	Presence of Adverse Childhood Experiences (ACEs) data in data set.	n/a	n/a	n/a		drop	vocabulary		
6083	ds004129	ace	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		
6084	ds004129	ace	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		
6085	ds004129	acute_care	1090	n/a	int64	2	TRUE	Presence of Acute Care Panel data in data set.	n/a	n/a	n/a		drop	vocabulary		
6086	ds004129	acute_care	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		
6087	ds004129	acute_care	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		
6088	ds004129	audit	1090	n/a	int64	2	TRUE	Presence of Alcohol Use Disorders Identification Test (AUDIT) data in data set.	nb:Diagnosis	n/a	n/a		drop	vocabulary		
6089	ds004129	audit	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		
6090	ds004129	audit	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		
6091	ds004129	bai	1090	n/a	int64	2	TRUE	Presence of Beck Anxiety Inventory (BAI) data in data set.	n/a	n/a	n/a		drop	vocabulary		
6092	ds004129	bai	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		
6093	ds004129	bai	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		
6094	ds004129	bdi	1090	n/a	int64	2	TRUE	Presence of Beck Depression Inventory-II (BDI-II) data in data set.	n/a	n/a	n/a		drop	vocabulary		
6095	ds004129	bdi	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		
6096	ds004129	bdi	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		
6097	ds004129	blood_chemistry	1090	n/a	int64	2	TRUE	Presence of Blood Chemistry data in data set.	n/a	n/a	n/a		drop	model		
6098	ds004129	blood_chemistry	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6099	ds004129	blood_chemistry	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6100	ds004129	cbc_with_differential	1090	n/a	int64	2	TRUE	Presence of Complete Blood Count with Differential data in data set.	n/a	n/a	n/a		drop	model		
6101	ds004129	cbc_with_differential	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6102	ds004129	cbc_with_differential	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6103	ds004129	clinical_variable_form	1090	n/a	int64	2	TRUE	Presence of Clinical Variable Form data in data set.	n/a	n/a	n/a		drop	vocabulary		AD
6104	ds004129	clinical_variable_form	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		AD
6105	ds004129	clinical_variable_form	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		AD
6106	ds004129	demographics	1090	n/a	int64	1	TRUE	Presence of Demographics data in data set.	n/a	n/a	n/a		drop	model		
6107	ds004129	demographics	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6108	ds004129	demographics	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6109	ds004129	drug_use	1090	n/a	int64	2	TRUE	Presence of Drug Use Questionnaire data in data set.	n/a	n/a	n/a		drop	model		
6110	ds004129	drug_use	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6111	ds004129	drug_use	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6112	ds004129	ehi	1090	n/a	int64	2	TRUE	Presence of Edinburgh Handedness Inventory (EHI) data in data set.	nb:Assessment	n/a	n/a	cogatlas:tsk_4a57abb949a41	keep			
6113	ds004129	ehi	1090	0	n/a	0	FALSE	Not Present	nb:MissingValue	n/a	n/a		keep			
6114	ds004129	ehi	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		keep			
6115	ds004129	figs	1090	n/a	int64	2	TRUE	Presence of Family Interview for Genetic Studies (FIGS) data in data set.	n/a	n/a	n/a		drop	model		
6116	ds004129	figs	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6117	ds004129	figs	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6118	ds004129	health_history_questions	1090	n/a	int64	2	TRUE	Presence of Health History Questions data in data set.	n/a	n/a	n/a		drop	model		
6119	ds004129	health_history_questions	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6120	ds004129	health_history_questions	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6121	ds004129	health_rating	1090	n/a	int64	2	TRUE	Presence of Health Rating data in data set.	n/a	n/a	n/a		drop	vocabulary		AD
6122	ds004129	health_rating	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		AD
6123	ds004129	health_rating	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		AD
6124	ds004129	hematology	1090	n/a	int64	2	TRUE	Presence of Hematology Panel data in data set.	n/a	n/a	n/a		drop	model		
6125	ds004129	hematology	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6126	ds004129	hematology	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6127	ds004129	hepatic	1090	n/a	int64	2	TRUE	Presence of Hepatic Function Panel data in data set.	n/a	n/a	n/a		drop	model		
6128	ds004129	hepatic	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6129	ds004129	hepatic	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6130	ds004129	infectious_disease	1090	n/a	int64	2	TRUE	Presence of Infectious Disease Panel data in data set.	n/a	n/a	n/a		drop	model		
6131	ds004129	infectious_disease	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6132	ds004129	infectious_disease	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6133	ds004129	kbit2_vas	1090	n/a	int64	2	TRUE	Presence of Kaufman Brief Intelligence Test 2nd Edition (KBIT-2) and Vocabulary Assessment Scale (VAS) data in data set.	nb:Assessment	n/a	n/a	cogatlas:trm_529ce6ecb35f8	keep			
6134	ds004129	kbit2_vas	1090	0	n/a	0	FALSE	Not Present	nb:MissingValue	n/a	n/a		keep			
6135	ds004129	kbit2_vas	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		keep			
6136	ds004129	lipid	1090	n/a	int64	2	TRUE	Presence of Lipid Panel data in data set.	n/a	n/a	n/a		drop	model		
6137	ds004129	lipid	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6138	ds004129	lipid	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6139	ds004129	mental_health_questions	1090	n/a	int64	2	TRUE	Presence of Mental Health Questions data in data set.	n/a	n/a	n/a		drop	model		
6140	ds004129	mental_health_questions	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6141	ds004129	mental_health_questions	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6142	ds004129	mri_variables	1090	n/a	int64	2	TRUE	Presence of MRI Variables data in data set.	n/a	n/a	n/a		drop	model		
6143	ds004129	mri_variables	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6144	ds004129	mri_variables	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6145	ds004129	nih_toolbox	1090	n/a	int64	2	TRUE	Presence of National Institutes of Health (NIH) Toolbox Cognition Battery data in data set.	n/a	n/a	n/a		drop	vocabulary	so, strangely, there is no term for the whole toolbox	
6146	ds004129	nih_toolbox	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	vocabulary		
6147	ds004129	nih_toolbox	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	vocabulary		
6148	ds004129	other	1090	n/a	int64	2	TRUE	Presence of Other Panel data in data set.	n/a	n/a	n/a		drop	model		
6149	ds004129	other	1090	0	n/a	0	FALSE	Not Present	n/a	n/a	n/a		drop	model		
6150	ds004129	other	1090	1	n/a	0	FALSE	Present	n/a	n/a	n/a		drop	model		
6151	ds004129	perceived_health_rating	1090	n/a	int64	2	TRUE	Presence of Perceived Health Rating data in data set.	n/a	n/a	n/a		drop	model		
